file_path,app,backends,bin,contrib,events,fixups,loaders,security,utils,worker,best_module,best_likelihood
celery\celery\worker\worker.py,93.99663543701172,24.929317474365234,44.948360443115234,25.0101318359375,148.65110778808594,13.525947570800781,82.03882598876953,14.150185585021973,56.844085693359375,122.01362609863281,events,148.65110778808594
celery\celery\backends\dynamodb.py,74.37229919433594,90.07300567626953,44.85165023803711,12.309606552124023,15.491631507873535,13.246197700500488,8.888907432556152,20.096590042114258,53.186004638671875,15.788538932800293,backends,90.07300567626953
celery\celery\utils\graph.py,67.80558013916016,14.438841819763184,89.82574462890625,9.462885856628418,13.217589378356934,9.422080993652344,8.441605567932129,6.466729640960693,88.03758239746094,20.901880264282227,bin,89.82574462890625
celery\celery\backends\database\models.py,12.354159355163574,97.85928344726562,20.05975914001465,7.474607944488525,15.657026290893555,2.5105061531066895,11.196619033813477,8.442913055419922,10.240702629089355,81.88206481933594,backends,97.85928344726562
celery\t\smoke\tests\test_thread_safe.py,73.1458740234375,5.603735446929932,19.52605438232422,12.527188301086426,9.458312034606934,1.0011439323425293,11.9371976852417,4.0527215003967285,12.219979286193848,105.1106185913086,worker,105.1106185913086
celery\t\smoke\tests\stamping\__init__.py,2.1747262477874756,0.17289286851882935,3.874882936477661,4.39747953414917,1.0009167194366455,1.0009167194366455,1.0009167194366455,1.0009167194366455,1.538560390472412,1.5234295129776,contrib,4.39747953414917
celery\t\unit\contrib\django\test_task.py,54.59950637817383,13.839963912963867,13.12531566619873,110.50482940673828,3.543354034423828,7.589503288269043,12.551648139953613,5.922759532928467,11.976412773132324,12.596378326416016,contrib,110.50482940673828
celery\t\smoke\tests\test_worker.py,71.8788833618164,42.85213851928711,31.885587692260742,24.311744689941406,12.77485179901123,6.0142645835876465,16.9455623626709,15.190999984741211,16.046213150024414,113.63629150390625,worker,113.63629150390625
celery\celery\concurrency\asynpool.py,78.88809204101562,26.510717391967773,116.27977752685547,17.55470085144043,145.236572265625,10.436790466308594,72.81244659423828,15.588659286499023,57.55153274536133,126.24567413330078,events,145.236572265625
celery\t\unit\bin\test_beat.py,64.52708435058594,8.571627616882324,119.9819564819336,8.800776481628418,1.0011155605316162,4.685355186462402,15.111958503723145,1.7590001821517944,8.510690689086914,2.842135190963745,bin,119.9819564819336
celery\celery\events\dispatcher.py,72.32191467285156,7.757310390472412,62.41405487060547,5.3852033615112305,164.55953979492188,3.4291388988494873,48.77910614013672,8.032770156860352,14.694190979003906,6.88375186920166,events,164.55953979492188
