file_path,contrib,data,model,rl,run,strategy,tests,utils,workflow,best_module,best_likelihood
qlib\qlib\data\filter.py,1.9908480644226074,62.29608154296875,5.676723957061768,27.134017944335938,16.08289337158203,3.203439950942993,6.412137985229492,8.901464462280273,9.395976066589355,data,62.29608154296875
qlib\qlib\contrib\rolling\ddgda.py,55.41012191772461,110.48484802246094,85.95977783203125,46.921504974365234,61.285648345947266,17.182645797729492,66.18424987792969,41.02877426147461,69.8913345336914,data,110.48484802246094
qlib\qlib\model\riskmodel\poet.py,0.9804278612136841,20.374557495117188,54.33038330078125,0.26607662439346313,10.049637794494629,3.788726329803467,1.3646248579025269,0.9852412343025208,11.595922470092773,model,54.33038330078125
qlib\qlib\contrib\model\pytorch_hist.py,51.146629333496094,82.33971405029297,94.62432861328125,42.25629425048828,41.68035125732422,23.162633895874023,77.66334533691406,57.71609115600586,58.36695861816406,model,94.62432861328125
qlib\qlib\tests\data.py,6.866652011871338,83.60665130615234,17.118432998657227,74.28856658935547,10.649558067321777,4.030108451843262,74.78131103515625,9.915579795837402,24.84351921081543,data,83.60665130615234
qlib\qlib\contrib\meta\data_selection\net.py,53.98190689086914,78.70490264892578,14.167315483093262,2.2308616638183594,6.451292991638184,5.9887776374816895,41.2817497253418,9.001392364501953,20.13214683532715,data,78.70490264892578
qlib\qlib\contrib\model\double_ensemble.py,55.78399658203125,75.54713439941406,99.64579772949219,18.19686508178711,35.294586181640625,19.496110916137695,65.2772216796875,8.931254386901855,53.61912536621094,model,99.64579772949219
qlib\qlib\contrib\strategy\__init__.py,54.5772705078125,0.0,0.0,0.0,0.0,90.34455871582031,0.0,0.0,5.162546634674072,strategy,90.34455871582031
qlib\qlib\contrib\meta\data_selection\__init__.py,56.352516174316406,69.56883239746094,0.0,0.0,4.7433295249938965,0.0,3.162219524383545,3.162219524383545,6.32443904876709,data,69.56883239746094
qlib\qlib\model\meta\task.py,2.7634189128875732,56.05264663696289,79.4659194946289,0.704501211643219,4.431943416595459,4.226222991943359,40.46286392211914,6.232918739318848,36.44062805175781,model,79.4659194946289
qlib\qlib\backtest\high_performance_ds.py,6.422539710998535,70.58443450927734,17.224393844604492,5.612618923187256,30.434995651245117,9.385621070861816,20.346981048583984,11.639199256896973,41.8765754699707,data,70.58443450927734
qlib\qlib\contrib\__init__.py,54.9195556640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,contrib,54.9195556640625
qlib\qlib\workflow\record_temp.py,53.8795166015625,107.35682678222656,83.30180358886719,18.34100914001465,90.85269927978516,132.3018798828125,24.75116729736328,17.03015899658203,174.71652221679688,workflow,174.71652221679688
qlib\qlib\model\meta\__init__.py,1.0276943445205688,8.554756164550781,56.66496658325195,0.35711485147476196,0.9403937458992004,2.6665360927581787,0.745967447757721,0.745967447757721,6.753662586212158,model,56.66496658325195
qlib\qlib\data\storage\storage.py,3.7751729488372803,65.55807495117188,14.289706230163574,18.648853302001953,19.872758865356445,6.620716094970703,31.74281883239746,6.6168951988220215,15.350235939025879,data,65.55807495117188
qlib\qlib\model\trainer.py,12.787737846374512,46.52879333496094,99.66175842285156,16.981643676757812,81.1818618774414,20.868444442749023,38.92276382446289,9.602190971374512,149.53968811035156,workflow,149.53968811035156
qlib\qlib\workflow\task\utils.py,7.324893474578857,70.17237091064453,18.38288688659668,18.590787887573242,30.69727897644043,12.377181053161621,43.668060302734375,70.99527740478516,131.58460998535156,workflow,131.58460998535156
