file_path,KDE,LBP_MRF,LBSP,MultiLayer,PBAS,SigmaDelta,T2F,TwoPoints,ViBe,VuMeter,dp,general,lb,main,best_module,best_likelihood
bgslibrary\bgslibrary\algorithms\lb\BGModelMog.h,0.40106749534606934,25.953941345214844,2.32442307472229,1.1526696681976318,1.756174087524414,1.1526696681976318,0.0,3.372148036956787,1.1526696681976318,1.1526696681976318,1.1526696681976318,3.639117479324341,103.55892944335938,3.800123929977417,lb,103.55892944335938
bgslibrary\bgslibrary\algorithms\LBFuzzyAdaptiveSOM.h,0.44320231676101685,30.611330032348633,2.6838080883026123,1.1535817384719849,22.54561996459961,1.1535817384719849,0.18478147685527802,3.3743715286254883,1.1535817384719849,1.1535817384719849,1.3383632898330688,3.664724588394165,98.71735382080078,11.600419044494629,lb,98.71735382080078
bgslibrary\bgslibrary\algorithms\lb\BGModelFuzzySom.cpp,26.468259811401367,57.15108108520508,2.2750799655914307,1.1294493675231934,10.131173133850098,1.5168596506118774,6.731812953948975,3.7029566764831543,1.5168596506118774,1.5168596506118774,91.62838745117188,3.507106304168701,132.8662872314453,18.424312591552734,lb,132.8662872314453
bgslibrary\bgslibrary\algorithms\CodeBook.cpp,14.039721488952637,26.072954177856445,30.920251846313477,3.196894645690918,9.25212287902832,3.5893852710723877,0.5495434999465942,4.486069679260254,15.598264694213867,3.5893852710723877,2.72255277633667,3.6585774421691895,33.194480895996094,43.10919952392578,main,43.10919952392578
bgslibrary\bgslibrary\algorithms\MultiLayer.h,25.88407325744629,99.19984436035156,43.724853515625,122.13164520263672,25.870357513427734,3.512190103530884,6.613353252410889,8.447205543518066,14.716788291931152,3.512190103530884,14.98320484161377,5.994226455688477,74.32060241699219,38.613624572753906,MultiLayer,122.13164520263672
bgslibrary\bgslibrary\algorithms\LBSimpleGaussian.h,0.44373250007629395,30.668855667114258,2.68498158454895,1.1537654399871826,22.595014572143555,1.1537654399871826,0.18493349850177765,3.374819278717041,1.1537654399871826,1.1537654399871826,1.3386989831924438,3.6654505729675293,98.8497085571289,11.607745170593262,lb,98.8497085571289
bgslibrary\gui\qt\texteditor.h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6609553694725037,0.0,0.0,0.0,0.0,0.0,0.0,TwoPoints,0.6609553694725037
bgslibrary\bgslibrary\algorithms\T2FMRF_UM.cpp,13.303119659423828,66.01012420654297,8.554763793945312,8.216607093811035,26.258102416992188,8.216607093811035,70.48698425292969,7.290722370147705,16.21883201599121,8.216607093811035,86.03792572021484,8.702880859375,54.62839126586914,15.495468139648438,dp,86.03792572021484
bgslibrary\bgslibrary\algorithms\MultiLayer.cpp,36.831790924072266,119.6634521484375,53.49723815917969,125.40142822265625,27.063508987426758,9.280752182006836,62.37258529663086,9.590147972106934,21.15352439880371,9.280752182006836,22.312597274780273,11.68834400177002,88.06983947753906,44.73994827270508,MultiLayer,125.40142822265625
bgslibrary\bgslibrary\algorithms\LBP_MRF\MotionDetection.hpp,40.12141036987305,180.94284057617188,46.59105682373047,7.32888126373291,4.242081165313721,3.0868005752563477,29.474727630615234,6.041088581085205,3.0868005752563477,3.0868005752563477,38.35269546508789,7.389641761779785,79.30292510986328,36.30952453613281,LBP_MRF,180.94284057617188
