file_path,configs,datasets,environments,policies,utilities,best_module,best_likelihood
lerobot\src\lerobot\configs\types.py,55.97083282470703,4.38310432434082,1.9778846502304077,10.0,3.8425467014312744,configs,55.97083282470703
lerobot\src\lerobot\utils\visualization_utils.py,0.0,7.825540542602539,0.0,6.467959403991699,5.284827709197998,datasets,7.825540542602539
lerobot\tests\datasets\test_visualize_dataset.py,0.28143367171287537,114.10918426513672,3.306344985961914,0.290366530418396,4.5727081298828125,datasets,114.10918426513672
lerobot\src\lerobot\utils\collate.py,2.7891011238098145,3.033656120300293,0.0,0.36121389269828796,3.150315046310425,utilities,3.150315046310425
lerobot\tests\rewards\test_topreward.py,5.192391872406006,8.943461418151855,3.673793315887451,11.318833351135254,7.9990386962890625,policies,11.318833351135254
lerobot\src\lerobot\datasets\language.py,10.303823471069336,88.33206176757812,3.298489809036255,2.6046805381774902,11.628090858459473,datasets,88.33206176757812
lerobot\src\lerobot\utils\pedal.py,1.9031320810317993,5.779473781585693,0.4840327203273773,3.0567352771759033,5.274160385131836,datasets,5.779473781585693
lerobot\src\lerobot\teleoperators\openarm_mini\config_openarm_mini.py,14.342156410217285,5.463318824768066,0.34726932644844055,0.0,1.810299277305603,configs,14.342156410217285
lerobot\src\lerobot\robots\reachy2\robot_reachy2.py,69.16272735595703,9.575254440307617,3.1630845069885254,3.027561902999878,11.732004165649414,configs,69.16272735595703
lerobot\tests\test_rollout.py,29.95906639099121,103.70299530029297,6.779717922210693,18.504247665405273,22.05429458618164,datasets,103.70299530029297
lerobot\src\lerobot\rl\__init__.py,18.138458251953125,4.514006614685059,1.365403652191162,0.0,1.8446338176727295,configs,18.138458251953125
lerobot\src\lerobot\processor\policy_robot_bridge.py,21.113361358642578,3.2806272506713867,3.0111119747161865,17.110546112060547,1.755138635635376,configs,21.113361358642578
lerobot\src\lerobot\datasets\dataset_tools.py,21.913663864135742,142.28782653808594,10.909123420715332,9.046368598937988,30.374300003051758,datasets,142.28782653808594
lerobot\src\lerobot\configs\eval.py,63.54591751098633,11.1874418258667,8.262035369873047,19.511859893798828,11.450841903686523,configs,63.54591751098633
lerobot\tests\datasets\test_compute_stats.py,9.351723670959473,101.51597595214844,6.876034259796143,4.2649617195129395,12.615306854248047,datasets,101.51597595214844
lerobot\src\lerobot\rollout\strategies\episodic.py,24.047578811645508,54.70946502685547,62.712669372558594,21.535140991210938,25.57784652709961,environments,62.712669372558594
lerobot\src\lerobot\policies\pretrained.py,44.81841278076172,113.89665985107422,23.20165252685547,93.69366455078125,37.63441848754883,datasets,113.89665985107422
lerobot\src\lerobot\cameras\camera.py,17.713518142700195,3.0472025871276855,0.45738670229911804,6.621498107910156,1.6766762733459473,configs,17.713518142700195
lerobot\src\lerobot\robots\lekiwi\config_lekiwi.py,19.964290618896484,10.688440322875977,4.215383052825928,2.724262237548828,4.400208473205566,configs,19.964290618896484
